"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2007";"2008";"2009";"2010";"2011";"2012" 
"1575 Særligt udsatte grupper "; 0,0; 0,0; 122,6; 125,2; 64,0; 55,6
"157504 Særlig indsats, de svagest stillede børn/unge "; 0,0; 0,0; 0,0; 3,1; 0,0; 0,0
"15750476 Fast støtteperson for udsatte børn "; 0,0; 0,0; 0,0; 3,1; 0,0; 0,0
"157510 Børne- og familiepolitiske område "; 0,0; 0,0; 4,0; 6,6; 3,8; 2,6
"15751010 Børne- og familiepolitiske område "; 0,0; 0,0; 1,5; 4,1; 1,3; 0,0
"15751072 Pulje til sommerferiehjælp "; 0,0; 0,0; 2,5; 2,5; 2,5; 2,6
"157518 Forstærket indsats over for kriminelle unge "; 0,0; 0,0; 15,0; 13,0; 13,0; 15,0
"15751850 Forsøg med MultifunC "; 0,0; 0,0; 15,0; 13,0; 13,0; 15,0
"157526 Pulje til socialt udsatte grupper "; 0,0; 0,0; -2,0; -6,0; -3,8; -3,0
"15752640 Social indsats over for stofmisbrugere "; 0,0; 0,0; -2,0; -6,0; -3,8; -3,0
"157527 Fremme af kønsligestilling "; 0,0; 0,0; 20,0; 5,0; 5,0; 5,0
"15752710 Indsats mod vold mod kvinder "; 0,0; 0,0; 20,0; 5,0; 5,0; 5,0
"157530 Pulje til ældre- og pensionsområdet "; 0,0; 0,0; -38,7; 0,0; 0,0; 0,0
"15753040 Kompetenceudvikling af personale "; 0,0; 0,0; -30,0; 0,0; 0,0; 0,0
"15753041 personale på ældreområdet "; 0,0; 0,0; -8,7; 0,0; 0,0; 0,0
"157534 Forældreprogrammer m.v. "; 0,0; 0,0; 10,0; 10,0; 10,0; 10,0
"15753430 Øget anvendelse af forældreprogrammer "; 0,0; 0,0; 10,0; 10,0; 10,0; 10,0
"157540 Udvikling af bedre ældrepleje "; 0,0; 0,0; 25,0; 50,0; 0,0; 0,0
"15754010 Udvikling af bedre ældrepleje "; 0,0; 0,0; 25,0; 50,0; 0,0; 0,0
"157541 Initiativer vedrørende kvalitetsreformen "; 0,0; 0,0; 5,4; 5,5; 5,0; 0,0
"15754111 Indberetning af fejl og utilsigtede hændelser"; 0,0; 0,0; 1,4; 2,5; 2,0; 0,0
"15754140 Kommunale kvalitetsnetværk og -ambassadører "; 0,0; 0,0; 0,0; 3,0; 3,0; 0,0
"15754150 Gennemgang af betaling for madservice "; 0,0; 0,0; 4,0; 0,0; 0,0; 0,0
"157551 Udviklingsarbejde vedrørende mål "; 0,0; 0,0; 5,0; 5,0; 5,0; 0,0
"15755110 Udviklingsarbejde vedrørende mål "; 0,0; 0,0; 5,0; 5,0; 5,0; 0,0
"157573 Driftsstøtte til brugerorganisationer m.v. "; 0,0; 0,0; 11,0; 11,0; 11,0; 11,0
"15757310 Ventilen Danmark "; 0,0; 0,0; 1,0; 1,0; 1,0; 1,0
"15757311 Baglandet i Århus "; 0,0; 0,0; 1,6; 1,6; 1,6; 1,6
"15757312 Baglandet på Vesterbro "; 0,0; 0,0; 1,7; 1,7; 1,7; 1,7
"15757360 Linien - når sindet gør ondt "; 0,0; 0,0; 3,2; 3,2; 3,2; 3,2
"15757361 LAP "; 0,0; 0,0; 3,5; 3,5; 3,5; 3,5
"157574 Overgangsordning "; 0,0; 0,0; 37,9; 7,0; 0,0; 0,0
"15757410 Overgangsordning 2008 "; 0,0; 0,0; 16,5; 7,0; 0,0; 0,0
"15757420 Reserve og overgangsordning 2009 "; 0,0; 0,0; 21,4; 0,0; 0,0; 0,0
"157575 Udviklingsinitiativer "; 0,0; 0,0; 30,0; 15,0; 15,0; 15,0
"15757510 Afhjælpe sociale vanskeligheder "; 0,0; 0,0; 25,0; 10,0; 10,0; 10,0
"15757520 Et aktivt ældreliv "; 0,0; 0,0; 5,0; 5,0; 5,0; 5,0
"158 Sociale pensioner "; 0,0; 0,0; 454,2; 530,0; 610,3; 1013,2
"1581 Folkepension "; 0,0; 0,0; 172,9; 183,7; 195,9; 207,2
"158101 Folkepension, LB 484 2007 "; 0,0; 0,0; 172,9; 183,7; 195,9; 207,2
"15810110 Folkepension til pensionister, LB 484 2007 "; 0,0; 0,0; 167,7; 173,1; 179,6; 185,2
"15810120 Pensionister i udlandet "; 0,0; 0,0; 5,2; 10,6; 16,3; 22,0
"1582 Højeste og mellemste førtidspension "; 0,0; 0,0; 215,3; 286,6; 342,5; 673,1
"158201 Højeste og mellemste førtidspension "; 0,0; 0,0; 215,3; 286,6; 342,5; 673,1
"15820110 Højeste og mellemste førtidspension, refusion"; 0,0; 0,0; 257,2; 349,8; 423,9; 487,5
"15820120 Højeste og mellemste førtidspension, refusion"; 0,0; 0,0; -7,4; -2,3; 2,2; 147,1
"15820130 Højeste og mellemste førtidspension, refusion"; 0,0; 0,0; -37,7; -64,0; -86,5; 35,8
"15820140 Udenlandske pensionister "; 0,0; 0,0; 3,2; 3,1; 2,9; 2,7
"1583 Almindelig førtidspension "; 0,0; 0,0; 93,8; 102,2; 108,2; 202,4
"158301 Almindelig førtidspension "; 0,0; 0,0; 93,8; 102,2; 108,2; 202,4
"15830110 Almindelig førtidspension, refusion "; 0,0; 0,0; 68,5; 80,5; 89,3; 161,3
"15830120 Alm. førtidp. m. 50 pct. "; 0,0; 0,0; 24,0; 22,6; 20,7; 49,1
"15830130 Alm. førtidspension med 35 pct. refusion "; 0,0; 0,0; -7,2; -10,5; -12,5; -16,8
"15830140 Førtidspension "; 0,0; 0,0; -0,1; 0,3; 0,7; 1,2
"15830150 Tillægsydelse til almindelig førtidspension "; 0,0; 0,0; 8,6; 9,3; 10,0; 7,6
"1585 Personlige tillæg til pensionister "; 0,0; 0,0; 10,6; 10,6; 10,6; 10,6
"158511 Varmetillæg "; 0,0; 0,0; 10,6; 10,6; 10,6; 10,6
"15851110 Varmetillæg "; 0,0; 0,0; 10,6; 10,6; 10,6; 10,6
"1586 ATP-bidr. af ført.pen. samt sup. pen.opspar. "; 0,0; 0,0; 44,2; 43,2; 40,7; 38,0
"158601 ATP-bidrag af førtidspension "; 0,0; 0,0; 22,6; 23,6; 24,4; 25,4
"15860110 ATP-bidrag af førtidspension "; 0,0; 0,0; 22,6; 23,6; 24,4; 25,4
"158602 Supp. pensionsopsparing for førtids.pen. "; 0,0; 0,0; 21,6; 19,6; 16,3; 12,6
"15860210 Supp. pensionsopsparing for førtids.pen. "; 0,0; 0,0; 21,6; 19,6; 16,3; 12,6
"1589 Førtidspension "; 0,0; 0,0; -82,6; -96,3; -87,6; -118,1
"158901 Førtidspension "; 0,0; 0,0; -82,6; -96,3; -87,6; -118,1
"15890110 Førtidspension med 35 pct. refusion "; 0,0; 0,0; -88,9; -112,5; -113,7; -154,2
"15890120 Førtidspension til pensionister i udlandet "; 0,0; 0,0; 6,3; 16,2; 26,1; 36,1
"159 Tilskud til kommuner m.v. "; 0,0; 0,0; -1346,7; -1570,2; -1570,2; -1570,2
"1591 Tilskud til kommuner "; 0,0; 0,0; 204,5; -19,0; -19,0; -19,0
"159111 Kommunerne "; 0,0; 0,0; -76,5; 0,0; 0,0; 0,0
"15911160 Selvbudgettering "; 0,0; 0,0; -76,5; 0,0; 0,0; 0,0
"159119 Ford. af skattenedslag i.f.m. p.lov. skattel. "; 0,0; 0,0; -19,0; -19,0; -19,0; -19,0
"15911910 Ford. af skattenedslag i.f.m. p.lov. skattel."; 0,0; 0,0; -19,0; -19,0; -19,0; -19,0
"159151 Investeringer på serviceområder i kommuner "; 0,0; 0,0; 200,0; 0,0; 0,0; 0,0
"15915110 Kommuner, vanskeligt stillede kommuner "; 0,0; 0,0; 200,0; 0,0; 0,0; 0,0
"159152 Kommuner, renovering af toiletter "; 0,0; 0,0; 100,0; 0,0; 0,0; 0,0
"15915210 Renovering i kommuner "; 0,0; 0,0; 100,0; 0,0; 0,0; 0,0
"1595 Udlign. af kom. udg. t. merværdiafgift "; 0,0; 0,0; -1551,2; -1551,2; -1551,2; -1551,2
"159501 Ref. af koms. og regs. udgift til merværdiafg "; 0,0; 0,0; -1551,2; -1551,2; -1551,2; -1551,2
"15950120 Refusion af kommuners udgifter til merværdiaf"; 0,0; 0,0; -1355,5; -1355,5; -1355,5; -1355,5
"15950130 Refusion af regioners udgifter til merværdiaf"; 0,0; 0,0; -195,7; -195,7; -195,7; -195,7
"16 Ministeriet for Sundhed og Forebyggelse "; 0,0; 0,0; 260,0; 284,7; 486,6; 549,9
"161 Fællesudgifter "; 0,0; 0,0; 135,4; 131,7; 127,2; 86,9
"1611 Centralstyrelsen "; 0,0; 0,0; 135,4; 131,7; 127,2; 86,9
"161101 Departementet "; 0,0; 0,0; 40,0; 32,3; 28,1; 6,5
"16110120 Omprioriteringspulje "; 0,0; 0,0; 17,5; 25,3; 21,1; -0,5
"16110150 Analyse om sygefravær "; 0,0; 0,0; 2,5; 0,0; 0,0; 0,0
"16110160 Teletolkningsprojekt ifm. investeringer i arb"; 0,0; 0,0; 20,0; 7,0; 7,0; 7,0
"161179 Reserver og budgetregulering "; 0,0; 0,0; 95,4; 99,4; 99,1; 80,4
"16117940 Reserve vedr. det kom. lov- og cirk. program "; 0,0; 0,0; 100,0; 106,0; 106,0; 87,0
"16117955 Budgetregulering vedr. Barselsfonden "; 0,0; 0,0; -1,2; -1,2; -1,2; -1,2
"16117965 Budgetregulering vedr. energibesparelser "; 0,0; 0,0; -1,4; -2,8; -2,8; -2,8
"16117986 Negativ budgetregulering vedr. ASC "; 0,0; 0,0; -5,8; -13,4; -14,9; -14,6
"16117987 Reserve til betaling til ASC "; 0,0; 0,0; 3,8; 10,8; 12,0; 12,0
"162 Forebyggelse "; 0,0; 0,0; 54,9; 33,0; 43,5; 50,5
"1621 Forebyggelse "; 0,0; 0,0; 54,9; 33,0; 43,5; 50,5
"162102 Sundhedsfremme og sygdomsforebyggelse "; 0,0; 0,0; 0,4; 0,0; 0,0; 0,0
"16210210 Sundhedsfremme og sygdomsforebyggelse "; 0,0; 0,0; 0,4; 0,0; 0,0; 0,0
"162103 Pulje til styrket sundhedsinds. , socialt uds "; 0,0; 0,0; 41,1; 0,0; 10,5; 20,5
"16210310 sundhedsindsats for socialt udsatte og sårbar"; 0,0; 0,0; 41,1; 0,0; 10,5; 20,5
"162104 styrket forebyggelsesindsats for mindre resso "; 0,0; 0,0; 4,0; 3,0; 3,0; 0,0
"16210410 Styrket forebyggelsesindsats for mindre resso"; 0,0; 0,0; 4,0; 3,0; 3,0; 0,0
"162135 Pulje til indsats på alkoholområdet "; 0,0; 0,0; 9,4; 30,0; 30,0; 30,0
"16213510 Social- og sundhedsfag. inds. på alk.området "; 0,0; 0,0; 9,4; 30,0; 30,0; 30,0
"163 Uddannelse og forskning "; 0,0; 0,0; 7,2; 7,5; 3,4; 0,0
"1631 Uddannelse "; 0,0; 0,0; 2,0; 2,0; 0,0; 0,0
"163104 Efteruddannelse af praktiserende læger "; 0,0; 0,0; 2,0; 2,0; 0,0; 0,0
"16310420 Kurser til praktiserende læger vedr. stress "; 0,0; 0,0; 2,0; 2,0; 0,0; 0,0
"1633 Forskning, forsøg og analysevirksomhed "; 0,0; 0,0; 4,0; 4,1; 3,4; 0,0
"163309 Kennedy Centret "; 0,0; 0,0; 4,0; 4,1; 3,4; 0,0
"16330910 Genetik og mentalretardering "; 0,0; 0,0; 0,6; 0,7; 0,0; 0,0
"16330941 Akkreditering og EPJ 2. fase "; 0,0; 0,0; 3,4; 3,4; 3,4; 0,0
"1635 Forsk. og forebyg. af smits. sygdomme m.v. "; 0,0; 0,0; 1,2; 1,4; 0,0; 0,0
"163501 Statens Serum Institut "; 0,0; 0,0; 1,2; 1,4; 0,0; 0,0
"16350110 Driftsbudget "; 0,0; 0,0; 1,2; 1,4; 0,0; 0,0
"165 Sygehuse m.v. "; 0,0; 0,0; 62,5; 112,5; 312,5; 412,5
"1651 Sygehuse "; 0,0; 0,0; 62,5; 112,5; 312,5; 412,5
"165103 Tilskud til forskningsopgaver "; 0,0; 0,0; 0,5; 0,5; 0,5; 0,5
"16510345 Tilskud til Cochrane m.v. "; 0,0; 0,0; 0,5; 0,5; 0,5; 0,5
"165155 Centre for voldtægts- og voldsofre "; 0,0; 0,0; 5,0; 5,0; 5,0; 5,0
"16515510 Centre for voldtægts- og voldsofre "; 0,0; 0,0; 5,0; 5,0; 5,0; 5,0
"165156 Videnscenter for seksuelt misbrugte børn "; 0,0; 0,0; 2,0; 2,0; 2,0; 2,0
"16515610 Videnscenter for seksuelt misbrugte børn "; 0,0; 0,0; 2,0; 2,0; 2,0; 2,0
"165174 Udvidet behandlingsret i voksenpsykiatrien "; 0,0; 0,0; 50,0; 100,0; 300,0; 400,0
"16517410 Udvidet behandlingsret i voksenpsykiatrien "; 0,0; 0,0; 50,0; 100,0; 300,0; 400,0
"165177 til personer der har forsøgt selvmord "; 0,0; 0,0; 5,0; 5,0; 5,0; 5,0
"16517710 for personer, der har forsøgt selvmord "; 0,0; 0,0; 5,0; 5,0; 5,0; 5,0
"17 Beskæftigelsesministeriet "; -13375,7; 0,0; 1616,3; 1490,9; 1650,6; 1651,0
"171 Fællesudgifter "; 0,0; 0,0; -98,0; 577,9; 585,1; 579,6
"1711 Centralstyrelsen "; 0,0; 0,0; -24,3; -23,7; -20,0; -19,3
"171103 Beskæftigelsespol. forsøgs- og udredn.virks. "; 0,0; 0,0; -3,0; -3,0; 0,0; 0,0
"17110310 Beskæftigelsespolitisk udredn.virksomhed "; 0,0; 0,0; -3,0; -3,0; 0,0; 0,0
"171179 Reserver og budgetregulering "; 0,0; 0,0; -21,3; -20,7; -20,0; -19,3
"17117986 Budgetregulering vedr. ASC "; 0,0; 0,0; -35,6; -43,1; -42,5; -41,8
"17117987 Reserve til betaling til ASC "; 0,0; 0,0; 14,3; 22,4; 22,5; 22,5
"1719 Øvrige fællesudgifter "; 0,0; 0,0; -73,7; 601,6; 605,1; 598,9
"171930 Ikke hævet feriegodtgørelse "; 0,0; 0,0; -40,0; -40,0; -40,0; -40,0
"17193010 Ikke hævet feriegodtgørelse "; 0,0; 0,0; -40,0; -40,0; -40,0; -40,0
"171979 Reserver og budgetregulering "; 0,0; 0,0; -33,7; 641,6; 645,1; 638,9
"17197930 Kommunalt lov- og cirkulæreprogram "; 0,0; 0,0; 45,5; 822,5; 821,9; 820,4
"17197940 Budgetgarantireserve "; 0,0; 0,0; -4,1; -76,4; -77,3; -78,0
"17197955 Bedre indkøb 2, ejendom, barselsfond, energi "; 0,0; 0,0; -2,1; -2,5; -2,5; -2,5
"17197985 Sygefraværshandlingsplan "; 0,0; 0,0; -73,0; -102,0; -97,0; -101,0
"172 Arbejdsmiljø "; 0,0; 0,0; 26,8; 7,5; 24,4; 49,5
"1721 Arbejdsmiljø "; 0,0; 0,0; 1,3; 2,4; 24,4; 49,5
"172101 Arbejdstilsynet "; 0,0; 0,0; 0,5; -0,5; -0,5; -0,5
"17210110 Almindelig virksomhed "; 0,0; 0,0; 0,5; -0,5; -0,5; -0,5
"172102 Nationale Forskningscenter for Arbejdsmiljø "; 0,0; 0,0; 2,7; 2,9; 0,0; 0,0
"17210210 Almindelig virksomhed "; 0,0; 0,0; 3,7; 3,9; 1,0; 1,0
"17210285 Konkurrenceudsættelse "; 0,0; 0,0; -1,0; -1,0; -1,0; -1,0
"172103 Styrket indsats i Videncenter "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"17210310 Drift af Videncenter for Arbejdsmiljø "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"172105 Forskning og forsøg på arbejdsmiljøområdet "; 0,0; 0,0; -1,9; 0,0; 0,0; 0,0
"17210532 Øget viden om psykisk arbejdsmiljø "; 0,0; 0,0; -1,9; 0,0; 0,0; 0,0
"172108 Arbejdsmiljøforskningsfond "; 0,0; 0,0; 0,0; 0,0; 24,9; 50,0
"17210810 Arbejdsmiljøforskningsfond "; 0,0; 0,0; 0,0; 0,0; 24,9; 50,0
"1723 Arbejdsskader og erstatninger "; 0,0; 0,0; 25,5; 5,1; 0,0; 0,0
"172301 Arbejdsskadestyrelsen "; 0,0; 0,0; 5,5; 0,1; 0,0; 0,0
"17230130 Arbejdsskadede tilbage på arbejdsmarkedet "; 0,0; 0,0; 3,5; 0,0; 0,0; 0,0
"17230140 Administration af kompensation til Grindsted "; 0,0; 0,0; 1,0; 0,1; 0,0; 0,0
"17230150 Indhentning af oplysninger om sygefravær "; 0,0; 0,0; 1,0; 0,0; 0,0; 0,0
"172311 Erstatning "; 0,0; 0,0; 20,0; 5,0; 0,0; 0,0
"17231120 Særlig kompensation til ansatte på Grindsted "; 0,0; 0,0; 20,0; 5,0; 0,0; 0,0
"173 Arbejdsmarkedsrelateret forsørgelse "; -13375,7; 0,0; 1161,6; 144,0; 145,8; 144,5
"1731 Fællesudgifter "; -13375,7; 0,0; 400,7; 14,8; 12,4; 12,0
"173101 Arbejdsdirektoratet "; 0,0; 0,0; 1,7; 0,0; 0,0; 0,0
"17310110 Almindelig virksomhed "; 0,0; 0,0; 1,7; 0,0; 0,0; 0,0
"173102 Befordringsrabat "; 0,0; 0,0; 6,0; 0,0; 0,0; 0,0
"17310210 Udgifter til befordringsrabat "; 0,0; 0,0; 6,0; 0,0; 0,0; 0,0
"173106 Oplysninger fra e-Indkomstregister "; 0,0; 0,0; 7,0; 4,0; 2,0; 2,0
"17310610 Oplysninger fra e-Indkomstregister "; 0,0; 0,0; 7,0; 4,0; 2,0; 2,0
"173124 ATP-bidrag for modtagere af dagpenge "; 0,0; 0,0; 198,2; 0,0; 0,0; 0,0
"17312410 ATP-indbetaling "; 0,0; 0,0; 49,6; 49,6; 49,6; 49,6
"17312420 Bidrag fra a-kasser "; 0,0; 0,0; -24,8; -24,8; -24,8; -24,8
"17312430 Bidrag fra arbejdsgivere "; 0,0; 0,0; -24,8; -24,8; -24,8; -24,8
"17312440 Efterregulering "; 0,0; 0,0; 198,2; 0,0; 0,0; 0,0
"173125 ATP-bidrag for modtagere af efterløn "; 0,0; 0,0; 10,0; 9,7; 9,2; 8,8
"17312510 ATP-indbetaling "; 0,0; 0,0; 10,0; 9,7; 9,2; 8,8
"173126 ATP-bidrag for modtagere af aktiveringsydelse "; 0,0; 0,0; 5,6; 5,6; 5,6; 5,5
"17312610 ATP-indbetaling "; 0,0; 0,0; 5,6; 5,6; 5,6; 5,5
"173128 ATP-bidrag "; 0,0; 0,0; -6,0; -6,0; -6,0; -6,0
"17312810 ATP-bidrag af kontanthjælp og rev.ydelse "; 0,0; 0,0; -6,0; -6,0; -6,0; -6,0
"173129 ATP-bidrag for modtagere af sygedagpenge "; 0,0; 0,0; 114,8; 0,3; 0,3; 0,3
"17312910 Statens refusion af ATP af sygedagpenge "; 0,0; 0,0; 26,0; 25,0; 25,0; 25,0
"17312920 Bidrag fra arbejdsgivere "; 0,0; 0,0; -25,7; -24,7; -24,7; -24,7
"17312930 Efterregulering i bidrag fra arbejdsgivere "; 0,0; 0,0; 114,5; 0,0; 0,0; 0,0
"173131 ATP-bidrag for modtagere af fleksydelse "; 0,0; 0,0; 0,5; 0,5; 0,6; 0,7
"17313110 ATP-bidrag af fleksydelse "; 0,0; 0,0; 0,5; 0,5; 0,6; 0,7
"173132 ATP-bidrag for modtagere af barselsdagpenge "; 0,0; 0,0; 62,9; 0,7; 0,7; 0,7
"17313210 Statens refusion af ATP af barselsdagpenge "; 0,0; 0,0; 12,1; 11,4; 11,4; 11,4
"17313220 Bidrag fra arbejdsgivere "; 0,0; 0,0; -10,9; -10,7; -10,7; -10,7
"17313230 Efterregulering i bidrag fra arbejdsgivere "; 0,0; 0,0; 61,7; 0,0; 0,0; 0,0
"173151 Medlemsbidrag fra arbejdsløshedskasser "; -12891,7; 0,0; 0,0; 0,0; 0,0; 0,0
"17315110 Medlemsbidrag fra arbejdsløshedskasser "; -12891,7; 0,0; 0,0; 0,0; 0,0; 0,0
"173155 Forsikringsordninger vedrørende sygedagpenge "; -484,0; 0,0; 0,0; 0,0; 0,0; 0,0
"17315510 Bidrag fra frivilligt forsikrede "; -188,4; 0,0; 0,0; 0,0; 0,0; 0,0
"17315520 Bidrag fra forsikrede mindre arbejdsgivere "; -295,6; 0,0; 0,0; 0,0; 0,0; 0,0
"1732 Arbejdsløshedsdagpenge "; 0,0; 0,0; 900,0; 900,0; 900,0; 900,0
"173201 Arbejdsløshedskasser "; 0,0; 0,0; 900,0; 900,0; 900,0; 900,0
"17320110 Statsanerk. arb.løshedskasser, dagp.udgifter "; 0,0; 0,0; 900,0; 900,0; 900,0; 900,0
"1735 Kontanthjælp m.v. "; 0,0; 0,0; 171,8; 249,4; 247,8; 240,3
"173501 Kontanthjælp "; 0,0; 0,0; 116,4; 113,7; 112,9; 112,2
"17350110 Kontanthjælp "; 0,0; 0,0; 116,4; 113,7; 112,9; 112,2
"173503 Ledighedsydelse "; 0,0; 0,0; 55,4; 135,7; 134,9; 128,1
"17350310 Ledighedsydelse til pers. i forb. med ferie "; 0,0; 0,0; -4,4; -4,4; -4,4; -4,4
"17350320 Ledighedsydelse til pers. i visita.- og m.per"; 0,0; 0,0; 59,8; -8,1; -7,1; -12,1
"17350330 Ledighedsydelse til personer i aktivering "; 0,0; 0,0; 0,0; 148,2; 146,4; 144,6
"1738 Dagpenge ved sygdom "; 0,0; 0,0; -318,9; -1028,2; -1022,4; -1015,8
"173801 Dagpenge ved sygdom "; 0,0; 0,0; -318,9; -1028,2; -1022,4; -1015,8
"17380110 Sygedagpenge med 100% refusion "; 0,0; 0,0; -150,0; -150,0; -145,0; -145,0
"17380120 Sygedagpenge med 50% refusion "; 0,0; 0,0; -168,9; -3569,0; -3565,4; -3553,1
"17380130 Sygedagpenge med 65 % refusion "; 0,0; 0,0; 0,0; 641,3; 640,7; 639,3
"17380140 Sygedagpenge med 35 % refusion "; 0,0; 0,0; 0,0; 2049,5; 2047,3; 2043,0
"1739 Tilbagetrækning "; 0,0; 0,0; 8,0; 8,0; 8,0; 8,0
"173911 Delpension "; 0,0; 0,0; 8,0; 8,0; 8,0; 8,0
"17391110 Delpension "; 0,0; 0,0; 8,0; 8,0; 8,0; 8,0
"174 Arbejdsmarkedsservice "; 0,0; 0,0; 525,9; 761,5; 895,3; 877,4
"1741 Fællesudgifter "; 0,0; 0,0; 2,0; 0,0; 0,0; 0,0
"174101 Arbejdsmarkedsstyrelsen "; 0,0; 0,0; 2,0; 0,0; 0,0; 0,0
"17410110 Almindelig virksomhed "; 0,0; 0,0; 2,0; 0,0; 0,0; 0,0
"1744 Beskæftigelsesindsats, drift "; 0,0; 0,0; -0,4; -0,4; -0,4; -0,4
"174402 Beskæftigelsesrettede aktiviteter "; 0,0; 0,0; -0,4; -0,4; -0,4; -0,4
"17440210 Beskæftigelsesrettede aktiviteter "; 0,0; 0,0; -0,4; -0,4; -0,4; -0,4
"1746 Aktiv beskæftigelsesindsats "; 0,0; 0,0; 539,3; 726,1; 866,1; 869,8
"174611 Driftsudgifter forsikrede ledige "; 0,0; 0,0; 94,4; 94,2; 91,5; 89,5
"17461110 Vejledning og opkvalificering "; 0,0; 0,0; 73,5; 73,0; 72,7; 71,0
"17461120 Andre aktører "; 0,0; 0,0; 20,7; 21,0; 18,6; 18,3
"17461142 Aktivitetspulje "; 0,0; 0,0; 0,1; 0,1; 0,1; 0,1
"17461160 Hjælpemidler m.v. "; 0,0; 0,0; 0,1; 0,1; 0,1; 0,1
"174612 Driftsudgifter i pilotjobcentre "; 0,0; 0,0; 14,5; 14,4; 13,9; 13,6
"17461210 Vejledning og opkvalificering "; 0,0; 0,0; 11,4; 11,3; 11,3; 11,1
"17461220 Andre aktører "; 0,0; 0,0; 3,2; 3,2; 2,8; 2,7
"17461242 Aktivitetspulje "; 0,0; 0,0; -0,1; -0,1; -0,1; -0,1
"17461260 Hjælpemidler m.v. "; 0,0; 0,0; 0,0; 0,0; -0,1; -0,1
"174613 Flaskehalsbevilling "; 0,0; 0,0; 26,3; 26,9; 26,4; 22,8
"17461310 Pulje til indsats rettet mod flaskehalse "; 0,0; 0,0; 26,3; 26,9; 26,4; 22,8
"174615 Seks-ugers selvvalgt uddannelse til ledige "; 0,0; 0,0; 93,0; 131,8; 131,8; 131,8
"17461510 Seks-ugers selvvalgt uddannelse til ledige "; 0,0; 0,0; 93,0; 131,8; 131,8; 131,8
"174621 Refusion "; 0,0; 0,0; 34,4; 34,4; 34,4; 34,4
"17462110 Refusion "; 0,0; 0,0; 44,2; 44,2; 44,2; 44,2
"17462120 Refusion af driftsudgifter "; 0,0; 0,0; -31,1; -31,1; -31,1; -31,1
"17462130 Refusion af udgifter til handicappede "; 0,0; 0,0; 21,3; 21,3; 21,3; 21,3
"174622 Refusion af driftsudgifter, sygedagpenge m.v. "; 0,0; 0,0; 18,8; 37,6; 37,6; 37,6
"17462210 Refusion af driftsudgifter, sygedagpenge "; 0,0; 0,0; 16,9; 33,7; 33,7; 33,7
"17462220 Refusion af driftsudgifter, ledighedsydelse "; 0,0; 0,0; 1,9; 3,9; 3,9; 3,9
"174628 Mentorordning "; 0,0; 0,0; 25,1; 25,8; 25,8; 25,8
"17462810 Mentorordning for personer i aktivering m.fl."; 0,0; 0,0; 25,1; 25,8; 25,8; 25,8
"174629 Driftsudgifter ved Ny chance for alle "; 0,0; 0,0; -3,5; 0,0; 0,0; 0,0
"17462910 Drift "; 0,0; 0,0; -3,5; 0,0; 0,0; 0,0
"174631 Aktiveringsydelse til forsikrede ledige "; 0,0; 0,0; 150,7; 154,4; 150,7; 150,5
"17463110 Aktiveringsydelse til forsikrede ledige "; 0,0; 0,0; 150,7; 154,4; 150,7; 150,5
"174641 Refusion "; 0,0; 0,0; 77,0; 77,0; 76,0; 76,0
"17464110 Vejledning "; 0,0; 0,0; 77,0; 77,0; 76,0; 76,0
"174651 Løntilskud "; 0,0; 0,0; 190,2; 190,6; 188,7; 187,9
"17465110 Løntilskud ved offentlige arbejdsgivere "; 0,0; 0,0; 199,5; 202,7; 195,1; 193,0
"17465120 Løntilskud ved private arbejdsgivere "; 0,0; 0,0; 6,4; 3,6; 9,3; 9,2
"17465130 Løntilskud ved uddannelsesaftaler for ledige "; 0,0; 0,0; -11,1; -11,1; -11,1; -9,7
"17465140 Løntilskud til personer over 55 år "; 0,0; 0,0; -4,6; -4,6; -4,6; -4,6
"174658 Seniorjob for personer over 55 år "; 0,0; 0,0; -65,7; -95,6; -119,5; -131,5
"17465810 Seniorjob "; 0,0; 0,0; -65,7; -95,6; -119,5; -131,5
"174659 Afløb på servicejob "; 0,0; 0,0; 20,0; 25,0; 20,0; 15,0
"17465910 Afløb på servicejob "; 0,0; 0,0; 20,0; 25,0; 20,0; 15,0
"174661 Refusion "; 0,0; 0,0; -195,1; 6,6; 188,8; 211,9
"17466110 Løntilskud til kontanthjælpsmodtagere m.fl. "; 0,0; 0,0; -19,8; -19,5; -19,5; -19,5
"17466130 Fleksjob 65 procent refusion "; 0,0; 0,0; 248,9; 279,4; 222,8; 222,8
"17466140 Skånejob "; 0,0; 0,0; 9,8; 9,8; 9,8; 9,8
"17466170 Løntilskud for kontant- og starthjælpsmodtag "; 0,0; 0,0; -430,3; -260,0; -22,5; 0,0
"17466175 Løntilskud til personer over 55 år "; 0,0; 0,0; -3,7; -3,1; -1,8; -1,2
"174673 Tværgående IT-understøtning "; 0,0; 0,0; 1,3; 0,0; 0,0; 0,0
"17467310 IT-understøtning, udvikling "; 0,0; 0,0; 1,3; 0,0; 0,0; 0,0
"174674 Jobrotation "; 0,0; 0,0; 32,9; 0,0; 0,0; 0,0
"17467410 Jobrotation "; 0,0; 0,0; 105,1; 0,0; 0,0; 0,0
"17467480 Reserver og budgetregulering "; 0,0; 0,0; -72,2; 0,0; 0,0; 0,0
