"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2008";"2009";"2010";"2011";"2012";"2013" 
"071701 Statens It "; 0,0; 0,0; 329,8; 331,5; 323,8; 317,4
"07170110 Almindelig virksomhed "; 0,0; 0,0; 329,8; 331,5; 323,8; 317,4
"08 Økonomi- og Erhvervsministeriet "; 0,0; 0,0; 176,2; 167,4; 166,7; -15,1
"081 Fællesudgifter "; 0,0; 0,0; 51,8; 55,4; 55,8; -14,3
"0811 Centralstyrelsen "; 0,0; 0,0; 51,8; 55,4; 55,8; -14,3
"081101 Departementet "; 0,0; 0,0; 0,3; -0,6; -0,6; -1,9
"08110110 Almindelig virksomhed "; 0,0; 0,0; 0,3; -0,6; -0,6; -1,9
"081103 Den Nordiske Investeringsbank "; 0,0; 0,0; 40,0; 50,0; 50,0; 0,0
"08110330 Nordisk Investeringsbank "; 0,0; 0,0; 40,0; 50,0; 50,0; 0,0
"081111 De Økonomiske Råd "; 0,0; 0,0; -0,2; -0,2; -0,2; -0,2
"08111110 Almindelig virksomhed "; 0,0; 0,0; -0,2; -0,2; -0,2; -0,2
"081122 Betaling til Tværministeriel IT "; 0,0; 0,0; -18,2; -17,6; -17,2; -16,8
"08112210 Almindelig virksomhed "; 0,0; 0,0; -18,2; -17,6; -17,2; -16,8
"081179 Reserver og budgetregulering "; 0,0; 0,0; 29,9; 23,8; 23,8; 4,6
"08117910 Lønninger m.v. "; 0,0; 0,0; 1,2; 1,2; 1,2; 1,2
"08117940 Reserver "; 0,0; 0,0; 1,1; 1,1; 1,1; 1,1
"08117945 Pulje til it-projektstyring "; 0,0; 0,0; 3,7; 3,6; 3,6; 3,4
"08117947 Reserve til øget offentligt-privat samarbejde"; 0,0; 0,0; 10,0; 10,0; 10,0; 0,0
"08117948 Reserve, forbedring af forbrugernes forhold "; 0,0; 0,0; 14,0; 9,0; 9,0; 0,0
"08117977 Budgetregulering vedr. Statens It "; 0,0; 0,0; -1,1; -1,1; -1,1; -1,1
"08117978 Reserve. Udgifter til serverrum "; 0,0; 0,0; 1,0; 0,0; 0,0; 0,0
"082 Erhvervsregulering "; 0,0; 0,0; 4,3; 10,1; 10,1; -1,5
"0821 Tilsyns- og registreringsvirksomhed "; 0,0; 0,0; 4,1; 9,9; 9,9; -1,7
"082111 Konkurrencestyrelsen "; 0,0; 0,0; 4,1; 9,9; 9,9; -1,7
"08211110 Almindelig virksomhed "; 0,0; 0,0; 4,1; 9,9; 9,9; -1,7
"08211112 Forsyningssekretariatet "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"0822 Erhvervs- og sikkerhedsforhold "; 0,0; 0,0; 0,8; 0,8; 0,8; 0,8
"082241 Sikkerhedsstyrelsen "; 0,0; 0,0; 0,8; 0,8; 0,8; 0,8
"08224110 Alm. virksomhed "; 0,0; 0,0; 0,8; 0,8; 0,8; 0,8
"0824 Forbrugerbeskyttelse og oplysning "; 0,0; 0,0; -0,6; -0,6; -0,6; -0,6
"082401 Forbrugerstyrelsen "; 0,0; 0,0; -0,6; -0,6; -0,6; -0,6
"08240110 Almindelig virksomhed "; 0,0; 0,0; -0,6; -0,6; -0,6; -0,6
"083 Erhvervsfremme og byggeri "; 0,0; 0,0; 121,3; 103,4; 102,4; 2,3
"0831 Fællesudgifter "; 0,0; 0,0; -1,1; -1,7; -1,7; -2,2
"083101 Erhvervs- og Byggestyrelsen "; 0,0; 0,0; -1,1; -1,7; -1,7; -2,2
"08310110 Almindelig virksomhed "; 0,0; 0,0; -1,1; -1,7; -1,7; -2,2
"0833 Erhvervsudvikling mv. "; 0,0; 0,0; 106,3; 109,5; 109,5; -1,5
"083301 Erhvervsudvikling mv. "; 0,0; 0,0; -6,3; -1,4; -1,4; -1,8
"08330125 Tidlig idéfinansiering - proof of business "; 0,0; 0,0; -16,4; -16,4; -16,4; 0,0
"08330147 Reserve til fremme af dansk design "; 0,0; 0,0; 12,0; 17,0; 17,0; 0,0
"08330153 Akkreditering og metrologi "; 0,0; 0,0; -2,0; -2,0; -2,0; -2,0
"08330155 Offentligt-privat samspil "; 0,0; 0,0; -4,1; -4,1; -4,1; 0,0
"08330164 Fonden for Entreprenørskab "; 0,0; 0,0; 3,9; 3,9; 3,9; 0,0
"08330168 Erhvervsservice "; 0,0; 0,0; 0,3; 0,2; 0,2; 0,2
"083302 Hjemmeservice "; 0,0; 0,0; 0,3; 0,3; 0,3; 0,3
"08330210 Hjemmeservice, L 463 12/6 1996 "; 0,0; 0,0; 0,3; 0,3; 0,3; 0,3
"083303 Erhvervsservicepulje "; 0,0; 0,0; 0,1; -19,9; -19,9; 0,0
"08330330 Kultur-og oplevelsesøkonomien "; 0,0; 0,0; 0,1; -12,6; -12,6; 0,0
"08330340 Center for Kultur og Oplevelsesøkonomi "; 0,0; 0,0; 0,0; -7,3; -7,3; 0,0
"083305 Program for brugerdreven innovation "; 0,0; 0,0; -101,8; -101,8; -101,8; 0,0
"08330510 Program for brugerdreven innovation "; 0,0; 0,0; -101,8; -101,8; -101,8; 0,0
"083306 Ivækrsætter/væksthuse "; 0,0; 0,0; -17,4; -17,4; -17,4; 0,0
"08330610 Iværksætter/væksthuse "; 0,0; 0,0; -17,4; -17,4; -17,4; 0,0
"083309 Arbejdskraftbesparende teknologi "; 0,0; 0,0; 7,7; 0,0; 0,0; 0,0
"08330910 erhvervsmæssige potentialer "; 0,0; 0,0; 7,7; 0,0; 0,0; 0,0
"083311 Grøn omstilling og erhvervsmæssig fornyelse "; 0,0; 0,0; 223,7; 249,7; 249,7; 0,0
"08331110 Grøn omstilling og erhvervsmæssig fornyelse "; 0,0; 0,0; 223,7; 249,7; 249,7; 0,0
"0835 Regionaludvikling og beskæftigelse m.v. "; 0,0; 0,0; 0,6; -9,9; -10,9; 0,5
"083501 Regionaludvikling m.v. "; 0,0; 0,0; 0,2; 0,2; 0,2; 0,2
"08350110 Medfinansiering af EU's Regionalfond og Socia"; 0,0; 0,0; 0,1; 0,1; 0,1; 0,1
"08350140 Medfinansiering af teknisk assistance m.v. "; 0,0; 0,0; 0,1; 0,1; 0,1; 0,1
"083502 Turisme "; 0,0; 0,0; 0,4; 0,3; 0,3; 0,3
"08350210 VisitDenmark "; 0,0; 0,0; 0,4; 0,3; 0,3; 0,3
"083579 Offensiv global markedsføring af DK "; 0,0; 0,0; 0,0; -10,4; -11,4; 0,0
"08357910 Offensiv global markedsføring af DK "; 0,0; 0,0; 0,0; -10,4; -11,4; 0,0
"0836 Afvikling af ophørte ordninger m.v. "; 0,0; 0,0; 10,0; 0,0; 0,0; 0,0
"083606 Afvikling af Investeringsfonden Vækstmarkeder "; 0,0; 0,0; 10,0; 0,0; 0,0; 0,0
"08360610 Afvik Investeringsfonden for Vækstmarkeder "; 0,0; 0,0; 10,0; 0,0; 0,0; 0,0
"0837 Byggeri "; 0,0; 0,0; 5,5; 5,5; 5,5; 5,5
"083715 Statens Byggeforskningsinstitut "; 0,0; 0,0; 5,5; 5,5; 5,5; 5,5
"08371510 Tilskud til Statens Byggeforskningsinstitut "; 0,0; 0,0; 5,5; 5,5; 5,5; 5,5
"087 Søfart "; 0,0; 0,0; -1,2; -1,5; -1,6; -1,6
"0871 Søfart "; 0,0; 0,0; -1,2; -1,5; -1,6; -1,6
"087101 Søfartsstyrelsen "; 0,0; 0,0; -1,2; -1,2; -1,2; -1,2
"08710110 Almindelig virksomhed "; 0,0; 0,0; -1,2; -1,2; -1,2; -1,2
"087103 Registreringsafgift for fritidsfartøjer "; 0,0; 0,0; 0,2; 0,0; 0,0; 0,0
"08710310 Registreringsafgift for fritidsfartøjer "; 0,0; 0,0; 0,2; 0,0; 0,0; 0,0
"087114 Maritime uddannelser "; 0,0; 0,0; -0,2; -0,3; -0,4; -0,4
"08711420 Maritime uddannelser "; 0,0; 0,0; -0,2; -0,3; -0,4; -0,4
"09 Skatteministeriet "; 0,0; 0,0; 145,1; 35,7; 35,5; 35,3
"092 Forvaltning "; 0,0; 0,0; 145,1; 35,7; 35,5; 35,3
"0921 Skatte- og afgiftsforvaltning "; 0,0; 0,0; 145,1; 35,7; 35,5; 35,3
"092101 Skat "; 0,0; 0,0; 45,1; 35,7; 35,5; 35,3
"09210110 Almindelig virksomhed "; 0,0; 0,0; 45,1; 35,7; 35,5; 35,3
"092103 Gebyrer, retsafgifter mv. "; 0,0; 0,0; 100,0; 0,0; 0,0; 0,0
"09210340 Gebyrer på motorområdet "; 0,0; 0,0; 100,0; 0,0; 0,0; 0,0
"11 Justitsministeriet "; 0,0; 0,0; 322,6; 335,1; 224,2; 222,8
"111 Fællesudgifter "; 0,0; 0,0; 62,9; 37,1; 37,1; 38,1
"1111 Centralstyrelsen "; 0,0; 0,0; 62,9; 37,1; 37,1; 38,1
"111101 Departementet "; 0,0; 0,0; 3,0; 0,0; 0,0; 1,0
"11110110 Almindelig virksomhed "; 0,0; 0,0; 3,0; 0,0; 0,0; 1,0
"111105 Retshjælpsinstitutioner mv. "; 0,0; 0,0; 1,0; 1,0; 1,0; 1,0
"11110530 Retshjælpsinstitutioner mv. "; 0,0; 0,0; 1,0; 1,0; 1,0; 1,0
"111121 Familiestyrelsen "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"11112110 Almindelig virksomhed "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"111123 Parrådgivning "; 0,0; 0,0; 2,5; 2,5; 2,5; 2,5
"11112310 Parrådgivning "; 0,0; 0,0; 2,5; 2,5; 2,5; 2,5
"111179 Reserver og budgetregulering "; 0,0; 0,0; 56,4; 33,6; 33,6; 33,6
"11117960 Reservet til indsats mod ungdomskrim. "; 0,0; 0,0; 56,4; 33,6; 33,6; 33,6
"112 Politivæsenet "; 0,0; 0,0; 144,4; 80,2; 79,9; 78,5
"1121 Fællesudgifter "; 0,0; 0,0; 3,9; 7,7; 7,7; 7,7
"112121 Strafferetspleje mv. "; 0,0; 0,0; 3,9; 7,7; 7,7; 7,7
"11212110 Strafferetsplejen m.v. "; 0,0; 0,0; 3,9; 7,7; 7,7; 7,7
"1123 Politi "; 0,0; 0,0; 140,5; 72,5; 72,2; 70,8
"112301 Politiet og anklagemyndigheden mv. "; 0,0; 0,0; 133,2; 72,5; 72,2; 70,8
"11230110 Almindelig virksomhed "; 0,0; 0,0; 133,2; 72,5; 72,2; 70,8
"112303 Radiokommunikation "; 0,0; 0,0; 7,3; 0,0; 0,0; 0,0
"11230340 Implementeringsreserve "; 0,0; 0,0; 7,3; 0,0; 0,0; 0,0
"113 Kriminalforsorg "; 0,0; 0,0; 32,9; 33,4; 33,4; 33,4
"1131 Kriminalforsorg "; 0,0; 0,0; 32,9; 33,4; 33,4; 33,4
"113103 Kriminalforsorgen i anstalter og frihed "; 0,0; 0,0; 32,9; 33,4; 33,4; 33,4
"11310310 Almindelig virksomhed "; 0,0; 0,0; 32,9; 33,4; 33,4; 33,4
"114 Retsvæsenet "; 0,0; 0,0; 82,4; 184,4; 73,8; 72,8
"1141 Fællesudgifter "; 0,0; 0,0; 82,4; 184,4; 73,8; 72,8
"114101 Domstolsstyrelsen "; 0,0; 0,0; 3,3; 5,5; 0,6; 0,6
"11410110 Almindelig virksomhed "; 0,0; 0,0; 3,3; 5,5; 0,6; 0,6
"114102 Retterne "; 0,0; 0,0; 52,3; 151,6; 63,2; 62,2
"11410210 Almindelig virksomhed "; 0,0; 0,0; 52,3; 151,6; 63,2; 62,2
"114104 Procesbevillingsnævnet "; 0,0; 0,0; 1,8; 2,3; 0,0; 0,0
"11410410 Almindelig virksomhed "; 0,0; 0,0; 1,8; 2,3; 0,0; 0,0
"114105 Tinglysning "; 0,0; 0,0; 25,0; 25,0; 10,0; 10,0
"11410510 Tinglysning "; 0,0; 0,0; 10,0; 10,0; 10,0; 10,0
"11410520 Udvikling af digitalt tinglysningssystem "; 0,0; 0,0; 15,0; 15,0; 0,0; 0,0
"12 Forsvarsministeriet "; 0,0; 0,0; 388,6; 590,9; 590,9; 590,9
"122 Militært forsvar "; 0,0; 0,0; 386,6; 590,9; 590,9; 590,9
"1221 Forsvarskommandoen og Hjemmeværnet "; 0,0; 0,0; 332,3; 577,5; 585,4; 585,6
"122101 Forsvarskommandoen "; 0,0; 0,0; 94,5; 684,9; 231,9; 339,7
"12210110 Almindelig virksomhed "; 0,0; 0,0; 108,1; 698,5; 245,5; 353,3
"12210150 Internationalt Sikkerhedssamarbejde "; 0,0; 0,0; -13,6; -13,6; -13,6; -13,6
"122102 Materielinvesteringer "; 0,0; 0,0; 389,5; -216,2; 100,2; -7,4
"12210210 Anlæg og materielinvesteringer "; 0,0; 0,0; 389,5; -216,2; 100,2; -7,4
"122103 Hjemmeværnet "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"12210310 Almindelig virksomhed "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"122113 Nat. finansierede bygge- og anlægsarbejder "; 0,0; 0,0; -151,7; 108,8; 253,3; 253,3
"12211310 Nationalt finans. bygge- og anlægsarbejder "; 0,0; 0,0; -20,0; 205,7; 256,1; 256,1
"12211314 Strukturtilpasninger 2005-2009 "; 0,0; 0,0; -131,7; -96,9; -2,8; -2,8
"1222 Særlige udgifter vedr. NATO "; 0,0; 0,0; 54,3; 13,4; 5,5; 5,3
"122213 Inter.nat. finansieret NATO-inv.program "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"12221310 Inter.nat. finansieret NATO-inv.program "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"122215 Nat. finans. NATO-inv.program (t.anm. 2,3,4) "; 0,0; 0,0; 54,3; 13,4; 5,5; 5,3
"12221510 Nat. finans. NATO-inv.program (t.anm. 2,3,4) "; 0,0; 0,0; 54,3; 13,4; 5,5; 5,3
"123 Civil virksomhed "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"1231 Farvandsvæsen m.v. "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"123101 Farvandsvæsenet "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"12310197 Andre tilskudsfinansierede aktiviteter "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"124 Redningsberedskab "; 0,0; 0,0; 2,0; 0,0; 0,0; 0,0
"1241 Redningsberedskab "; 0,0; 0,0; 2,0; 0,0; 0,0; 0,0
"124101 Redningsberedskabet "; 0,0; 0,0; 2,0; 0,0; 0,0; 0,0
"12410110 Almindelig virksomhed "; 0,0; 0,0; 2,0; 0,0; 0,0; 0,0
"15 Socialministeriet "; 0,0; 0,0; 911,9; 523,7; 484,3; 444,5
"151 Fællesudgifter "; 0,0; 0,0; 165,2; 346,7; 354,6; 353,3
"1511 Centralstyrelsen "; 0,0; 0,0; 94,0; 285,4; 297,8; 304,8
"151101 Departementet "; 0,0; 0,0; 4,1; 4,0; 4,0; 4,0
"15110110 Almindelig virksomhed "; 0,0; 0,0; 4,1; 4,0; 4,0; 4,0
"151103 Socialministeriets Tilskudsadministration "; 0,0; 0,0; 0,3; 0,3; 0,3; 0,3
"15110310 Tilskudsadministration "; 0,0; 0,0; 0,3; 0,3; 0,3; 0,3
"151121 Ankestyrelsen "; 0,0; 0,0; 17,5; 22,7; 22,7; 18,9
"15112110 Almindelig virksomhed "; 0,0; 0,0; 17,5; 22,7; 22,7; 18,9
"151123 Børnerådet "; 0,0; 0,0; 3,0; 3,0; 3,0; 3,0
"15112310 Almindelig virksomhed "; 0,0; 0,0; 3,0; 3,0; 3,0; 3,0
"151126 CPR-administrationen "; 0,0; 0,0; 0,1; 0,1; 0,1; 0,1
"15112610 Driftsbudget "; 0,0; 0,0; 0,1; 0,1; 0,1; 0,1
"151127 Det Kommunale og Regionale Evalueringsinstitu "; 0,0; 0,0; 0,1; 0,1; 0,1; 0,1
"15112710 Det Kommunale og Regionale Evalueringsinstitu"; 0,0; 0,0; 0,1; 0,1; 0,1; 0,1
"151130 Servicestyrelsen "; 0,0; 0,0; 5,0; 8,0; 8,0; 8,0
"15113010 Almindelig virksomhed "; 0,0; 0,0; 2,5; 3,0; 3,0; 3,0
"15113012 Rådgivning, kommuner, kriminelle unge "; 0,0; 0,0; 2,5; 5,0; 5,0; 5,0
"151179 Reserver og budgetregulering "; 0,0; 0,0; 63,9; 247,2; 259,6; 270,4
"15117920 Det kommunale lov- og cirkulæreprogram "; 0,0; 0,0; 63,9; 247,2; 259,6; 270,4
"1513 Forsknings- og forsøgsvirksomhed mv. "; 0,0; 0,0; 43,6; 46,3; 46,3; 38,0
"151301 SFI "; 0,0; 0,0; 2,1; 4,8; 4,8; 1,5
"15130110 Almindelig virksomhed "; 0,0; 0,0; 2,1; 4,8; 4,8; 1,5
"151321 Hjerneskadeklubber for arbejdsrehabilitering "; 0,0; 0,0; 15,0; 15,0; 15,0; 15,0
"15132110 Hjerneskadeklubber for arbejdsrehabilitering "; 0,0; 0,0; 15,0; 15,0; 15,0; 15,0
"151323 Rammebeløb til handicappede mv. "; 0,0; 0,0; 5,0; 5,0; 5,0; 1,5
"15132370 hjælpemidler "; 0,0; 0,0; 0,0; 0,0; 0,0; 1,5
"15132380 delebiler handicap "; 0,0; 0,0; 5,0; 5,0; 5,0; 0,0
"151328 Frivilligt arbejde inden for det sociale felt "; 0,0; 0,0; 20,0; 20,0; 20,0; 20,0
"15132890 Pulje til frivilligcentre "; 0,0; 0,0; 20,0; 20,0; 20,0; 20,0
"151332 Behandling af overgreb "; 0,0; 0,0; 1,5; 1,5; 1,5; 0,0
"15133210 Behandling af overgreb "; 0,0; 0,0; 1,5; 1,5; 1,5; 0,0
"1516 Reservation til anbringelsesreformen "; 0,0; 0,0; -9,5; -5,7; 0,0; 0,0
"151601 Reservation til anbringelsesreformen "; 0,0; 0,0; -9,5; -5,7; 0,0; 0,0
"15160140 Styrkelse af kvalitet "; 0,0; 0,0; -9,5; -5,7; 0,0; 0,0
"1517 Regional statsforvaltning "; 0,0; 0,0; 37,1; 20,7; 10,5; 10,5
"151701 Regional statsforvaltning "; 0,0; 0,0; 37,1; 20,7; 10,5; 10,5
"15170110 Almindelig virksomhed "; 0,0; 0,0; 37,1; 20,7; 10,5; 10,5
"152 Børn "; 0,0; 0,0; 227,7; 82,4; 31,0; 19,2
"1525 Udvikling af dagtilbud "; 0,0; 0,0; 227,7; 82,4; 31,0; 19,2
"152509 Barnets Reform "; 0,0; 0,0; 227,7; 82,4; 31,0; 19,2
"15250910 Udvikling af plejefamilieområdet "; 0,0; 0,0; 30,0; 13,0; 0,0; 0,0
"15250911 SSP-puljen "; 0,0; 0,0; 19,7; 3,2; 0,2; 0,0
"15250912 Målrettet indsats overfor sårbare, unge mødre"; 0,0; 0,0; 52,3; 25,7; 0,0; 0,0
"15250913 Strategisk forskningsprogram og vidensportal "; 0,0; 0,0; 41,0; 15,0; 10,3; 3,7
"15250914 Implementering og undersøgelser "; 0,0; 0,0; 44,7; 0,5; 0,5; 0,5
"15250915 Støtte til forældre til anbragte børn "; 0,0; 0,0; 10,0; 5,0; 5,0; 0,0
"15250916 Bisidder til udsatte børn og unge "; 0,0; 0,0; 15,0; 5,0; 0,0; 0,0
"15250917 Efteruddannelse af sagsbehandlere "; 0,0; 0,0; 15,0; 15,0; 15,0; 15,0
"154 Social "; 0,0; 0,0; -46,3; -58,3; -72,0; -86,8
"1545 Udg. t. pleje af pers. m. bet. og varigt ned. "; 0,0; 0,0; -46,3; -58,3; -72,0; -86,8
"154501 Merudg. for per. m. bet. og var. neds. fysisk "; 0,0; 0,0; -46,3; -58,3; -72,0; -86,8
"15450110 Merudg. f. per. m. bet. og var. neds. fysisk "; 0,0; 0,0; -46,3; -58,3; -72,0; -86,8
"155 støtte til bolig "; 0,0; 0,0; 201,9; 33,1; 42,8; 41,8
"1551 Alment boligbyggeri "; 0,0; 0,0; 201,8; 33,1; 42,8; 41,8
"155101 Ydelsesstøtte til almene boliger "; 0,0; 0,0; 246,0; 0,0; 0,0; 0,0
"15510145 Ydelsesstøtte til almene boliger "; 0,0; 0,0; 246,0; 0,0; 0,0; 0,0
"155104 Administrationsgebyr "; 0,0; 0,0; -1,7; -0,8; 0,0; 0,0
"15510410 Administrationsgebyr, Økonomistyrelsen "; 0,0; 0,0; -1,7; -0,8; 0,0; 0,0
"155105 Finansiering af alment nybyggeri "; 0,0; 0,0; -61,5; 0,0; 0,0; 0,0
"15510510 Indtægter fra Landsbyggefonden "; 0,0; 0,0; -61,5; 0,0; 0,0; 0,0
"155151 Støtte til boligsocial indsats "; 0,0; 0,0; 19,0; 33,9; 42,8; 41,8
"15515120 Tilskud til helhedsorienteret gadeplansindsat"; 0,0; 0,0; 19,0; 33,9; 42,8; 41,8
"1552 Privat boligbyggeri "; 0,0; 0,0; 0,1; 0,0; 0,0; 0,0
"155205 Støtte til friplejeboliger "; 0,0; 0,0; 0,1; 0,0; 0,0; 0,0
"15520520 Administrationsgebyr, Økonomistyrelsen "; 0,0; 0,0; 0,1; 0,0; 0,0; 0,0
"157 Øvrige bistandsordninger "; 0,0; 0,0; 203,6; 143,2; 151,3; 140,4
"1572 Forsorgshjem "; 0,0; 0,0; 15,8; 15,9; 15,9; 15,9
"157201 Generelle udgifter, forsorgshjem mv. "; 0,0; 0,0; 15,6; 15,6; 15,6; 15,6
"15720110 Generelle udgifter vedr. forsorgshjem mv. "; 0,0; 0,0; 15,6; 15,6; 15,6; 15,6
"157202 Kofoeds Skole "; 0,0; 0,0; 0,2; 0,3; 0,3; 0,3
"15720210 Kofoeds Skole "; 0,0; 0,0; 0,2; 0,3; 0,3; 0,3
"1574 Bistand, psykiatriske patienter "; 0,0; 0,0; 47,8; 35,0; 35,0; 35,0
"157401 Indsats over for pers udsat for seks overgreb "; 0,0; 0,0; 12,8; 0,0; 0,0; 0,0
