"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2011";"2012";"2013";"2014";"2015";"2016" 
"14510155 Ydelsesstøtte til universitetsnære "; 0,0; 0,0; 5,1; 5,1; 5,1; 5,1
"145102 Ungdomsboligbidrag til almene boliger "; 0,0; 0,0; 61,7; -5,6; -5,6; -5,6
"14510210 Ungdomsboligbidrag til almene boliger "; 0,0; 0,0; 62,0; -5,3; -5,3; -5,3
"14510215 Ungdomsboligbidrag til universitetsnære "; 0,0; 0,0; -0,3; -0,3; -0,3; -0,3
"145103 Tilskud til indretning af servicearealer "; 0,0; 0,0; -40,0; 0,0; 0,0; 0,0
"14510310 Tilskud til indretning af servicearealer "; 0,0; 0,0; -40,0; 0,0; 0,0; 0,0
"145104 Administrationsgebyr vedr. almene boliger "; 0,0; 0,0; 2,2; 2,2; 0,0; 0,0
"14510410 Administrationsgebyr, Statens Administration "; 0,0; 0,0; 2,2; 2,2; 0,0; 0,0
"145105 Finansiering af alment nybyggeri "; 0,0; 0,0; 49,0; -58,5; -58,5; -58,5
"14510510 Indtægter fra Landsbyggefonden "; 0,0; 0,0; 49,0; -58,5; -58,5; -58,5
"145150 Boligsocialt Udviklingscenter "; 0,0; 0,0; 2,7; 5,6; 5,6; 5,6
"14515010 Tilskud til Center for Boligsocial Udvikling "; 0,0; 0,0; 2,7; 5,6; 5,6; 5,6
"145156 Indsats i udsatte boligområder "; 0,0; 0,0; 15,0; 15,0; 0,0; 0,0
"14515610 Helhedsorienteret boligsocial indsats "; 0,0; 0,0; 15,0; 15,0; 0,0; 0,0
"145162 Energibesparelser i den almene boligsektor "; 0,0; 0,0; 20,0; 0,0; 0,0; 0,0
"14516210 Energiforsøg i den almene boligsektor "; 0,0; 0,0; 20,0; 0,0; 0,0; 0,0
"1452 Privat boligbyggeri "; 0,0; 0,0; 9,1; 9,1; 9,1; 9,1
"145205 Støtte til friplejeboliger "; 0,0; 0,0; 9,1; 9,1; 9,1; 9,1
"14520515 Ydelsesstøtte til friplejeboliger "; 0,0; 0,0; 9,1; 9,1; 9,1; 9,1
"147 Indsatser vedrørende landdistrikter "; 0,0; 0,0; 0,6; 0,0; 0,0; 0,0
"1471 Indsats vedrørende landdistrikter "; 0,0; 0,0; 0,6; 0,0; 0,0; 0,0
"147103 Pulje til forsøgsvirksomhed i landdist. "; 0,0; 0,0; 0,6; 0,0; 0,0; 0,0
"14710310 Pulje til forsøgsv. i landdis. og ø-samf. "; 0,0; 0,0; 0,6; 0,0; 0,0; 0,0
"15 Social- og Integrationsministeriet "; 0,0; 0,0; 721,9; -817,7; -1623,2; -2088,8
"151 Fællesudgifter "; 0,0; 0,0; -80,4; -1082,2; -1774,7; -2431,0
"1511 Centralstyrelsen "; 0,0; 0,0; -78,8; -1079,9; -1773,4; -2429,7
"151101 Departementet "; 0,0; 0,0; 0,4; 1,1; 1,1; 1,1
"15110110 Almindelig virksomhed "; 0,0; 0,0; 0,4; 1,1; 1,1; 1,1
"151120 Rådet for Socialt Udsatte "; 0,0; 0,0; 3,0; 1,0; 1,0; 1,0
"15112010 Rådet for socialt udsatte "; 0,0; 0,0; 3,0; 1,0; 1,0; 1,0
"151121 Ankestyrelsen "; 0,0; 0,0; 8,0; 6,7; 6,6; 6,7
"15112110 Almindelig virksomhed "; 0,0; 0,0; 8,0; 6,7; 6,6; 6,7
"151128 Pensionsstyrelsen "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"15112810 Almindelig virksomhed "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"151130 Socialstyrelsen "; 0,0; 0,0; 6,5; 10,0; 11,0; 5,0
"15113010 Almindelig virksomhed "; 0,0; 0,0; 6,5; 10,0; 11,0; 5,0
"151134 Parrådgivning "; 0,0; 0,0; 0,0; 2,5; 2,5; 0,0
"15113410 Parrådgivning "; 0,0; 0,0; 0,0; 2,5; 2,5; 0,0
"151150 Udvikling af pensionsberegner "; 0,0; 0,0; 6,0; 0,0; 0,0; 0,0
"15115010 Udvikling af pensionsberegner "; 0,0; 0,0; 6,0; 0,0; 0,0; 0,0
"151178 Reguleringer vedr. indkomstoverførsler "; 0,0; 0,0; -250,0; -1277,0; -1965,7; -2520,8
"15117810 Budgetgarantireserve "; 0,0; 0,0; -250,0; -1277,0; -1965,7; -2525,3
"15117820 Øvrige kommunale indkomstoverførsler "; 0,0; 0,0; 0,0; 0,0; 0,0; 4,5
"151179 Reserver og budgetregulering "; 0,0; 0,0; 147,3; 175,8; 170,1; 77,3
"15117920 Det kommunale lov- og cirkulæreprogram "; 0,0; 0,0; 147,3; 175,8; 170,1; 166,9
"15117925 Afdæmpet regulering af indkomstoverførsler "; 0,0; 0,0; 0,0; 0,0; 0,0; -89,6
"1513 Forsknings- og forsøgsvirksomhed mv. "; 0,0; 0,0; -2,3; -2,3; -1,3; -1,3
"151323 Rammebeløb til handicappede mv. "; 0,0; 0,0; -2,3; -2,3; -1,3; -1,3
"15132310 Rammebeløb til handicappede mv. "; 0,0; 0,0; -4,8; -4,8; -4,8; -4,8
"15132311 Anbragte børn med funktionsnedsættelse "; 0,0; 0,0; -1,0; -1,0; 0,0; 0,0
"15132322 Kriminalpræventive sociale indsatser "; 0,0; 0,0; 3,5; 3,5; 3,5; 3,5
"1514 Uddannelse "; 0,0; 0,0; 0,7; 0,0; 0,0; 0,0
"151415 Udvikling og etablering af børnehuse "; 0,0; 0,0; 0,7; 0,0; 0,0; 0,0
"15141510 Udvikling og etablering af børnehuse "; 0,0; 0,0; 0,7; 0,0; 0,0; 0,0
"152 Børn "; 0,0; 0,0; -4,2; 72,1; 82,0; 79,1
"1521 Børnetilskud "; 0,0; 0,0; -23,4; 40,9; 52,0; 64,1
"152111 Ordinært børnetilskud "; 0,0; 0,0; 0,9; 1,0; 1,0; 1,0
"15211110 Ordinært børnetilskud "; 0,0; 0,0; 0,9; 1,0; 1,0; 1,0
"152112 Ekstra børnetilskud "; 0,0; 0,0; 0,6; 0,7; 0,7; 0,7
"15211210 Ekstra børnetilskud "; 0,0; 0,0; 0,6; 0,7; 0,7; 0,7
"152113 Særligt børnetilskud "; 0,0; 0,0; -24,9; 39,2; 50,3; 62,4
"15211310 Særligt børnetilskud, børn af enke/enkemænd "; 0,0; 0,0; 0,0; 64,0; 75,0; 86,0
"15211320 Særligt børnetilskud, børn af pensionister "; 0,0; 0,0; -24,9; -24,8; -24,7; -23,6
"1525 Udvikling af dagtilbud "; 0,0; 0,0; 19,2; 31,2; 30,0; 15,0
"152509 Barnets Reform "; 0,0; 0,0; -0,8; 0,0; 0,0; 0,0
"15250913 Strategisk forskningsprogram og vidensportal "; 0,0; 0,0; -0,8; 0,0; 0,0; 0,0
"152511 Indsats til beskyttelse af børn mod overgreb "; 0,0; 0,0; 20,0; 31,2; 30,0; 15,0
"15251110 Oplysningskampagner og opkvalificering "; 0,0; 0,0; 7,5; 5,2; 5,0; 1,0
"15251130 Indsatsen over for krænkende børn "; 0,0; 0,0; 3,5; 7,0; 7,0; 7,0
"15251140 Kommunernes sagsbehandling og ledelse "; 0,0; 0,0; 7,0; 17,0; 16,0; 5,0
"15251150 Midler til Børns Vilkår ved erstatningssager "; 0,0; 0,0; 2,0; 2,0; 2,0; 2,0
"153 Individuel boligstøtte "; 0,0; 0,0; 22,4; 23,4; 13,9; 4,4
"1531 Boligydelse til pensionister "; 0,0; 0,0; 22,4; 23,4; 13,9; 4,4
"153101 Boligydelser til pensionister "; 0,0; 0,0; -25,6; -23,6; -33,1; -41,6
"15310110 Boligydelse til pensionister "; 0,0; 0,0; -25,6; -23,6; -33,1; -41,6
"153102 Boligsikring "; 0,0; 0,0; 48,0; 47,0; 47,0; 46,0
"15310210 Boligsikring "; 0,0; 0,0; 48,0; 47,0; 47,0; 46,0
"154 Social "; 0,0; 0,0; -37,9; -45,7; -53,5; -61,7
"1541 Anden kontanthjælp "; 0,0; 0,0; 72,7; 72,7; 72,7; 72,7
"154103 Sygebehandling, medicin mv. "; 0,0; 0,0; 72,7; 72,7; 72,7; 72,7
"15410320 Tilskud til tandpleje til økonomisk vanskelig"; 0,0; 0,0; 72,7; 72,7; 72,7; 72,7
"1543 Hjælp til flygtninge "; 0,0; 0,0; -56,7; -59,6; -62,6; -65,8
"154301 Hjælp til flygtninge mv. i enkelttilfælde "; 0,0; 0,0; -56,7; -59,6; -62,6; -65,8
"15430110 Hjælp til flygtninge mv. i enkelttilfælde "; 0,0; 0,0; -56,7; -59,6; -62,6; -65,8
"1544 Udgifter i forbindelse med børns pleje "; 0,0; 0,0; -42,5; -42,6; -42,5; -42,6
"154405 Merudgifter "; 0,0; 0,0; -42,5; -42,6; -42,5; -42,6
"15440520 Tabt arbejdsfortjeneste "; 0,0; 0,0; -42,5; -42,6; -42,5; -42,6
"1545 Udg. t. pleje af pers. m. bet. og varigt ned. "; 0,0; 0,0; -11,4; -16,2; -21,1; -26,0
"154501 Merudg. for per. m. bet. og var. neds. fysisk "; 0,0; 0,0; -11,4; -16,2; -21,1; -26,0
"15450110 Merudg. f. per. m. bet. og var. neds. fysisk "; 0,0; 0,0; -11,4; -16,2; -21,1; -26,0
"157 Integration og øvrige bistandsordninger "; 0,0; 0,0; 93,6; 71,8; 50,6; 27,9
"1572 Forsorgshjem "; 0,0; 0,0; 0,6; 0,0; 0,0; 0,0
"157202 Kofoeds Skole "; 0,0; 0,0; 0,6; 0,0; 0,0; 0,0
"15720210 Kofoeds Skole "; 0,0; 0,0; 0,6; 0,0; 0,0; 0,0
"1575 Særligt udsatte grupper "; 0,0; 0,0; 90,0; 63,5; 43,5; 21,4
"157520 Ungdomskriminalitet "; 0,0; 0,0; 0,0; 0,0; 0,0; -7,2
"15752020 kompetencer "; 0,0; 0,0; 0,0; 0,0; 0,0; -1,0
"15752030 forhandlingsprogram "; 0,0; 0,0; 0,0; 0,0; 0,0; -3,3
"15752040 kognetive "; 0,0; 0,0; 0,0; 0,0; 0,0; -2,9
"157521 Hjemløsestrategi "; 0,0; 0,0; 3,0; 0,0; 0,0; 0,0
"15752120 Tilskud til etablering af nødovernatning "; 0,0; 0,0; 3,0; 0,0; 0,0; 0,0
"157523 Aktivitetstilbud på væresteder mv. "; 0,0; 0,0; 3,0; 7,0; 5,0; 5,0
"15752320 Værestedernes rolle i den sociale indsats "; 0,0; 0,0; 3,0; 7,0; 5,0; 5,0
"157526 Pulje til socialt udsatte grupper "; 0,0; 0,0; 7,0; 6,0; 0,0; 0,0
"15752644 Anonym ambulant behandling af stofmisbrugere "; 0,0; 0,0; 5,0; 0,0; 0,0; 0,0
"15752674 stofmisbrugere med kaotisk blandingsmisbrug "; 0,0; 0,0; 2,0; 6,0; 0,0; 0,0
"157530 Pulje til ældre- og pensionsområdet "; 0,0; 0,0; 6,0; 5,0; 4,5; 0,5
"15753094 Det gode hverdagsliv for ældre i plejeboliger"; 0,0; 0,0; 5,0; 3,0; 3,5; 0,5
"15753095 Forebyggelse af selvmord blandt ældre "; 0,0; 0,0; 1,0; 2,0; 1,0; 0,0
"157535 Socialt udsatte grønlændere i Danmark "; 0,0; 0,0; 10,0; 1,6; 1,6; 0,2
"15753530 Strategi for herboende udsatte grønlændere "; 0,0; 0,0; 10,0; 1,6; 1,6; 0,2
"157544 Styrkelse af efterværnsindsatsen "; 0,0; 0,0; 0,0; -0,2; 0,0; 0,0
"15754410 Styrkelse af efterværnsindsatsen "; 0,0; 0,0; 0,0; -0,2; 0,0; 0,0
"157570 Tilskud til socialt udsatte "; 0,0; 0,0; 3,7; 3,7; 0,0; 0,0
"15757019 Kirkens Korshær "; 0,0; 0,0; 3,7; 3,7; 0,0; 0,0
"157573 Driftsstøtte til brugerorganisationer mv. "; 0,0; 0,0; 1,6; 23,2; 23,2; 22,9
"15757340 Sats 2011 - Driftsstøtte til udløb i 2011 "; 0,0; 0,0; -0,2; -0,2; -0,2; -0,2
"15757352 Sats 2013 - driftsstøtte til udløb i 2012 "; 0,0; 0,0; 1,8; 1,8; 1,8; 1,7
"15757353 Sats 2013 - driftsstøtte til udløb i 2013 "; 0,0; 0,0; 0,0; 21,6; 21,6; 21,4
"157574 Overgangsordning "; 0,0; 0,0; 24,0; 17,3; 9,2; 0,0
"15757472 Sats 2013 - overgangsstøtte til udløb i 2012 "; 0,0; 0,0; 9,5; 3,5; 0,0; 0,0
"15757473 Sats 2013 - overgangsstøtte til udløb i 2013 "; 0,0; 0,0; 14,5; 13,8; 9,2; 0,0
"157575 Udviklingsinitiativer "; 0,0; 0,0; 31,7; -0,1; 0,0; 0,0
"15757560 Udvikling af indsatsen mod spiseforstyrrelser"; 0,0; 0,0; 0,0; -0,1; 0,0; 0,0
"15757580 Forebyggelse af social udsathed "; 0,0; 0,0; 31,7; 0,0; 0,0; 0,0
"1577 Øvrige integrationsinitiativer mv. "; 0,0; 0,0; 1,0; 2,3; 2,3; 2,3
"157705 Opkvalificering af kommuner mv. "; 0,0; 0,0; 1,0; 2,3; 2,3; 2,3
"15770510 Opkvalificering af kommuner mv. "; 0,0; 0,0; 1,0; 2,3; 2,3; 2,3
"1578 Integrationsindsats og repatriering "; 0,0; 0,0; 2,0; 6,0; 4,8; 4,2
"157802 Repatriering af udlændinge "; 0,0; 0,0; 2,0; 6,0; 4,8; 4,2
"15780210 Hjælp til repatriering "; 0,0; 0,0; -6,9; -2,1; -2,6; -2,6
"15780220 Reintegrationsbistand "; 0,0; 0,0; 8,9; 8,1; 7,4; 6,8
"158 Sociale pensioner "; 0,0; 0,0; 728,4; 142,9; 58,5; 292,5
"1581 Folkepension "; 0,0; 0,0; 93,8; 155,7; 513,0; 855,6
"158101 Folkepension "; 0,0; 0,0; 93,8; 155,7; 513,0; 855,6
"15810110 Folkepension til pensionister "; 0,0; 0,0; 104,6; 181,7; 550,3; 903,7
"15810120 Pensionister i udlandet "; 0,0; 0,0; -10,8; -26,0; -37,3; -48,1
"1585 Personlige tillæg til pensionister "; 0,0; 0,0; -5,0; -5,0; -5,0; -4,5
"158501 Personlige tillæg til pensionister "; 0,0; 0,0; -5,0; -5,0; -5,0; -4,5
"15850110 Personlige tillæg til pensionister "; 0,0; 0,0; -5,0; -5,0; -5,0; -4,5
"1589 Førtidspension "; 0,0; 0,0; 639,6; -7,8; -449,5; -558,6
"158901 Førtidspension (tekstanm 114) "; 0,0; 0,0; 4405,9; 3486,0; 2786,2; 2193,9
"15890110 Førtidspension med 35 pct. refusion "; 0,0; 0,0; 497,9; -98,3; -515,1; -822,1
"15890120 Førtidspension med 50 pct. refusion "; -276,6; -310,2; 577,9; 445,6; 338,1; 225,1
"15890130 Førtidspension med 100 pct. refusion "; 0,0; 0,0; 2959,4; 2723,7; 2513,4; 2300,9
"15890140 Førtidspension til pensionister i udlandet "; 276,6; 310,2; 370,7; 415,0; 449,8; 490,0
"158902 højeste "; 0,0; 0,0; -3771,8; -3461,8; -3167,2; -2642,7
"15890210 Højeste, mellemste og almindelig førtidspensi"; 0,0; 0,0; -2344,3; -2144,9; -1953,7; -1617,3
"15890220 højeste "; 0,0; 0,0; -725,0; -662,4; -604,0; -504,9
"15890230 Førtidspension med 35 pct. refusion "; 0,0; 0,0; -705,6; -657,6; -612,5; -523,6
"15890240 Højeste "; 0,0; 0,0; 3,1; 3,1; 3,0; 3,1
"158903 ATP-bidrag af førtidspensioner "; 0,0; 0,0; 5,6; -31,7; -68,1; -109,2
"15890310 ATP-bidrag af førtidspensioner "; 0,0; 0,0; 5,8; -31,3; -67,5; -108,3
"15890320 ATP-bidrag af førtidspensionister i udlandet "; 0,0; 0,0; -0,2; -0,4; -0,6; -0,9
"158904 Supplerende arbejdsmarkedspension "; 0,0; 0,0; -0,1; -0,3; -0,4; -0,6
"15890420 Supplerende arbejdsmarkedspension "; 0,0; 0,0; -0,1; -0,3; -0,4; -0,6
"16 Ministeriet for Sundhed og Forebyggelse "; 0,0; 0,0; -183,5; -146,9; -176,0; -175,2
"161 Fællesudgifter "; 0,0; 0,0; -210,3; -209,4; -208,6; -205,8
"1611 Centralstyrelsen "; 0,0; 0,0; -210,3; -209,4; -208,6; -205,8
"161101 Departementet "; 0,0; 0,0; 2,0; 1,0; 0,0; 0,0
"16110145 Satspuljeinitiativer "; 0,0; 0,0; 2,0; 1,0; 0,0; 0,0
"161111 Sundhedsstyrelsen "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"16111110 Almindelig virksomhed "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"161179 Reserver og budgetregulering "; 0,0; 0,0; -212,3; -210,4; -208,6; -205,8
"16117910 Budgetreg vedr. tiltag på høreapparatområdet "; 0,0; 0,0; -52,7; -51,8; -51,0; -50,2
"16117925 Budgetreg. v. målret. af tilskud t. tandrensn"; 0,0; 0,0; -180,0; -180,0; -180,0; -180,0
"16117940 Reserve vedr. det kom. lov- og cirk. program "; 0,0; 0,0; 20,4; 21,4; 22,4; 24,4
"162 Forebyggelse "; 0,0; 0,0; 8,3; 8,3; 0,0; 0,0
"1621 Forebyggelse "; 0,0; 0,0; 8,3; 8,3; 0,0; 0,0
"162103 Pulje til styrket sundhedsinds. , socialt uds "; 0,0; 0,0; -9,8; 0,0; 0,0; 0,0
"16210310 sundhedsindsats for socialt udsatte og sårbar"; 0,0; 0,0; -9,8; 0,0; 0,0; 0,0
"162106 Forebyggelse af ludomani "; 0,0; 0,0; 8,3; 8,3; 0,0; 0,0
"16210610 Forebyggelse af ludomani "; 0,0; 0,0; 8,3; 8,3; 0,0; 0,0
"162107 Styrket pårørendeindsats "; 0,0; 0,0; 9,8; 0,0; 0,0; 0,0
"16210710 Tilskud til SIND "; 0,0; 0,0; 3,0; 0,0; 0,0; 0,0
"16210720 Tilskud til PS Landsforening "; 0,0; 0,0; 2,1; 0,0; 0,0; 0,0
"16210730 Tilskud til Bedre Psykiatri "; 0,0; 0,0; 3,0; 0,0; 0,0; 0,0
"16210740 Tilskud til Landsforeningen til støtte for bø"; 0,0; 0,0; 0,6; 0,0; 0,0; 0,0
"16210750 Tilskud til Det Sociale Netværk "; 0,0; 0,0; 1,1; 0,0; 0,0; 0,0
"165 Sygehuse m.v. "; 0,0; 0,0; 18,5; 54,2; 32,6; 30,6
"1651 Sygehuse "; 0,0; 0,0; 18,5; 54,2; 32,6; 30,6
"165110 Handlingsplan for psykiatri "; 0,0; 0,0; 1,1; 2,0; 2,0; 2,0
"16511030 Afstigmatiseringskampagne "; 0,0; 0,0; 1,1; 2,0; 2,0; 2,0
"165122 Pulje til facilitering af løsninger på det pr "; 0,0; 0,0; -39,7; 0,0; 0,0; 0,0
"16512225 National Helikopterordning "; 0,0; 0,0; -39,7; 0,0; 0,0; 0,0
"165125 Pulje til pilotprojekter om brugerstyrede sen "; 0,0; 0,0; 17,6; 15,6; 15,6; 15,6
"16512510 Pilotprojekter om brugerstyrede senge i psyki"; 0,0; 0,0; 17,6; 15,6; 15,6; 15,6
"165126 Pulje til fremme af unges mentale sundhed "; 0,0; 0,0; 5,0; 7,0; 7,0; 7,0
"16512610 Fremme af unges mentale sundhed "; 0,0; 0,0; 5,0; 7,0; 7,0; 7,0
"165127 Pulje til behandling til svært overvægtige bø "; 0,0; 0,0; 6,0; 6,0; 6,0; 6,0
"16512710 Pulje til behandling til svært overvægtige bø"; 0,0; 0,0; 6,0; 6,0; 6,0; 6,0
"165128 Tilskud til Danske Hospitalsklovne "; 0,0; 0,0; 2,0; 2,0; 2,0; 0,0
"16512810 Tilskud til Danske Hospitalsklovne "; 0,0; 0,0; 2,0; 2,0; 2,0; 0,0
"165129 Pulje til sygehusenes varmtvandsbassiner "; 0,0; 0,0; 2,0; 2,0; 0,0; 0,0
"16512910 Sygehusenes varmtvandsbassiner "; 0,0; 0,0; 2,0; 2,0; 0,0; 0,0
"165130 Opprioritering af psykiatrien "; 0,0; 0,0; -1,1; -2,0; 0,0; 0,0
"16513030 Pulje til styrket samarbejde mellem behandlin"; 0,0; 0,0; -1,1; -2,0; 0,0; 0,0
"165134 Forskning i uventede dødsfald i psykiatrien "; 0,0; 0,0; 4,0; 0,0; 0,0; 0,0
"16513410 Forskning i uventede dødsfald i psykiatrien "; 0,0; 0,0; 4,0; 0,0; 0,0; 0,0
"165153 Tilskud til behandling af ludomani "; 0,0; 0,0; 21,6; 21,6; 0,0; 0,0
"16515310 Tilskud til behandling af ludomani "; 0,0; 0,0; 21,6; 21,6; 0,0; 0,0
"17 Beskæftigelsesministeriet "; 0,0; 0,0; 2386,7; 3144,2; 3979,6; 4226,4
"171 Fællesudgifter "; 0,0; 0,0; 670,8; 1431,6; 2028,8; 2220,1
"1719 Øvrige fællesudgifter "; 0,0; 0,0; 670,8; 1431,6; 2028,8; 2220,1
"171978 Reserver vedrørende indkomstoverførsler "; 0,0; 0,0; 436,7; 1196,4; 1774,7; 2069,9
"17197810 Reserve vedrørende øvrige indkomstoverførsler"; 0,0; 0,0; -14,0; -97,3; -146,5; -209,1
"17197820 Reserve vedrørende budgetgaranti "; 0,0; 0,0; 600,1; 1343,3; 1952,8; 2341,1
"17197830 Reserve vedrørende beskæftigelsestilskud "; 0,0; 0,0; -149,4; -49,6; -31,6; -53,4
"17197840 Afdæmpet regulering, ledighedsrelaterede "; 0,0; 0,0; 0,0; 0,0; 0,0; -8,7
"171979 Reserver og budgetregulering "; 0,0; 0,0; 234,1; 235,2; 254,1; 150,2
"17197930 Kommunalt lov- og cirkulæreprogram "; 0,0; 0,0; 33,7; 35,1; 54,0; 62,9
"17197980 Omprioriteringer af satspuljebevillinger "; 0,0; 0,0; 0,4; 0,1; 0,1; 0,0
"17197990 Budgetregulering vedr. danskuddannelse "; 0,0; 0,0; 200,0; 200,0; 200,0; 200,0
"17197995 Afdæmpet regulering af indkomstoverførsler "; 0,0; 0,0; 0,0; 0,0; 0,0; -112,7
"172 Arbejdsmiljø "; 0,0; 0,0; 28,0; 16,4; 2,4; 1,0
"1721 Arbejdsmiljø "; 0,0; 0,0; 19,4; 15,4; 1,4; 0,0
"172101 Arbejdstilsynet "; 0,0; 0,0; 10,0; 12,0; 0,0; 0,0
"17210110 Almindelig virksomhed "; 0,0; 0,0; 10,0; 12,0; 0,0; 0,0
"172102 Nationale Forskningscenter for Arbejdsmiljø "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"17210210 Almindelig virksomhed "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"172104 Gebyrer "; 0,0; 0,0; 4,5; 2,0; 0,0; 0,0
"17210420 Administrative bøder "; 0,0; 0,0; 4,5; 2,0; 0,0; 0,0
"172105 Forskning og forsøg på arbejdsmiljøområdet "; 0,0; 0,0; 4,9; 1,4; 1,4; 0,0
"17210570 Forebyggelse og håndtering af voksenmobning "; 0,0; 0,0; 1,4; 1,4; 1,4; 0,0
"17210580 Arbejdsmiljøuddannelse for udviklingshæmmede "; 0,0; 0,0; 3,5; 0,0; 0,0; 0,0
"172114 Økonomisk støtte til arbejdsmiljørådgivning "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"17211410 Økonomisk støtte til arbejdsmiljørådgivning "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"1723 Arbejdsskader og erstatninger "; 0,0; 0,0; 8,6; 1,0; 1,0; 1,0
"172301 Arbejdsskadestyrelsen "; 0,0; 0,0; 4,4; 3,8; 3,8; 3,8
"17230110 Arbejdsskadesager og private erstatningssager"; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"17230120 Myndighedsopgaver "; 0,0; 0,0; 4,4; 3,8; 3,8; 3,8
"17230130 Arbejdsskadede tilbage på arbejdsmarkedet "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"172312 Forskellige erstatninger mv. "; 0,0; 0,0; 7,0; 0,0; 0,0; 0,0
"17231280 Erstatning og godtgørelse - forældelse "; 0,0; 0,0; 7,0; 0,0; 0,0; 0,0
"172315 Administrative bøder ved mangl. forsikring "; 0,0; 0,0; -2,8; -2,8; -2,8; -2,8
"17231510 Administrative bøder ved mangl. forsikring "; 0,0; 0,0; -2,8; -2,8; -2,8; -2,8
"173 Arbejdsmarkedsrelateret forsørgelse "; 0,0; 0,0; 1418,4; 1562,9; 1871,5; 2065,8
"1731 Fællesudgifter "; 0,0; 0,0; 913,5; 764,8; 776,1; 783,3
"173124 ATP-bidrag for modtagere af dagpenge "; 0,0; 0,0; 134,1; -12,8; -12,8; -12,8
"17312410 ATP-indbetaling "; 0,0; 0,0; -4,0; -4,0; -4,0; -4,0
"17312420 Bidrag fra a-kasser "; 0,0; 0,0; -4,4; -4,4; -4,4; -4,4
"17312430 Bidrag fra arbejdsgivere "; 0,0; 0,0; -4,4; -4,4; -4,4; -4,4
"17312440 Efterregulering "; 0,0; 0,0; 146,9; 0,0; 0,0; 0,0
"173128 ATP-bidrag for modtagere af kontanthjælp "; 0,0; 0,0; -2,6; -6,9; -9,8; -11,6
"17312810 ATP-bidrag af kontanthjælp "; 0,0; 0,0; -2,6; -6,9; -9,8; -11,6
"173129 ATP-bidrag for modtagere af sygedagpenge "; 0,0; 0,0; -22,7; 0,0; 0,0; 0,0
"17312910 Statens refusion af ATP af sygedagpenge "; 0,0; 0,0; 5,8; 5,8; 6,4; 5,8
"17312920 Bidrag fra arbejdsgivere "; 0,0; 0,0; -5,8; -5,8; -6,4; -5,8
"17312930 Efterregulering i bidrag fra arbejdsgivere "; 0,0; 0,0; -22,7; 0,0; 0,0; 0,0
"173132 ATP-bidrag for modtagere af barselsdagpenge "; 0,0; 0,0; -7,8; -0,7; -0,7; -0,8
"17313210 Statens refusion af ATP af barselsdagpenge "; 0,0; 0,0; -8,1; -8,1; -8,2; -8,2
"17313220 Bidrag fra arbejdsgivere "; 0,0; 0,0; 7,3; 7,4; 7,5; 7,4
"17313230 Efterregulering i bidrag fra arbejdsgivere "; 0,0; 0,0; -7,0; 0,0; 0,0; 0,0
"173134 ATP-bidrag "; 0,0; 0,0; 13,3; 35,8; 50,4; 59,8
"17313410 ATP-bidrag af ressourceforløbsydelse "; 0,0; 0,0; 13,3; 35,8; 50,4; 59,8
"173151 Medlemsbidrag fra arbejdsløshedskasser "; 0,0; 0,0; 683,9; 684,1; 683,7; 683,4
"17315110 Medlemsbidrag fra arbejdsløshedskasser "; 0,0; 0,0; 683,9; 684,1; 683,7; 683,4
"173155 Forsikringsordninger vedrørende sygedagpenge "; 0,0; 0,0; 115,3; 65,3; 65,3; 65,3
"17315510 Bidrag fra frivilligt forsikrede "; 0,0; 0,0; 53,3; 26,7; 26,7; 26,7
"17315520 Bidrag fra forsikrede mindre arbejdsgivere "; 0,0; 0,0; 62,0; 38,6; 38,6; 38,6
"1732 Arbejdsløshedsdagpenge "; 0,0; 0,0; -17,2; 7,9; 15,8; 20,3
"173201 Dagpenge ved arbejdsløshed "; 0,0; 0,0; 126,8; 151,9; 159,8; 164,3
"17320110 Statsanerk. arb.løshedskasser, dagp.udgifter "; 0,0; 0,0; 286,6; 385,2; 412,0; 448,6
"17320120 Kommunal medfinansiering af dagpenge "; 0,0; 0,0; -159,8; -233,3; -252,2; -284,3
"173202 Feriedagpenge "; 0,0; 0,0; -144,0; -144,0; -144,0; -144,0
"17320210 Feriedagpenge "; 0,0; 0,0; -144,0; -144,0; -144,0; -144,0
"1735 Kontanthjælp mv. "; 0,0; 0,0; 467,7; 718,7; 988,0; 1164,6
"173501 Kontanthjælp "; 0,0; 0,0; -52,8; -68,9; -121,8; -148,5
"17350110 Kontanthjælp "; 0,0; 0,0; -16,6; -66,2; -117,9; -166,8
"17350150 Kontanthjælp med 50 pct. refusion "; 0,0; 0,0; 20,0; 20,4; 18,8; 18,0
"17350160 Kontanthjælp med 30 pct. refusion "; 0,0; 0,0; -56,2; -23,1; -22,7; 0,3
